wall_time,sim_time,teleop_active,ros_fresh,clutch_id,omy_relative_rotation_deg,fr3_command_cumulative_rotation_deg,fr3_target_cumulative_rotation_deg,command_target_rotation_gap_deg,position_error_mm,orientation_error_deg,target_linear_speed_mps,target_angular_speed_radps,raw_max_qdot_radps,cmd_max_qdot_radps,qdot_saturated,jacobian_condition,max_q_command_error_rad,deadline_misses
9369.093787765,6.980000000000666,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050633861476,55
9369.103995135,6.990000000000669,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050634069119,59
9369.114005277,7.000000000000672,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0058290506342712906,59
9369.123884856,7.010000000000676,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050634468134,59
9369.133767409,7.020000000000679,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050634659789,63
9369.14389061,7.030000000000682,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050634846391,63
9369.153946855,7.040000000000686,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050635028077,63
9369.164970255,7.050000000000689,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050635204973,65
9369.173980998,7.060000000000692,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050635377207,66
9369.183784501,7.070000000000696,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050635544902,66
9369.193925324,7.080000000000699,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0058290506357081785,66
9369.204005002,7.090000000000702,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050635867149,69
9369.213738745,7.100000000000706,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905063602193,69
9369.223953368,7.110000000000709,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050636172633,69
9369.234289532,7.120000000000712,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050636319364,73
9369.243785392,7.130000000000716,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050636462229,74
9369.253651909,7.140000000000719,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050636601327,74
9369.263679347,7.1500000000007224,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050636736758,74
9369.273956173,7.160000000000726,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905063686862,79
9369.28404496,7.170000000000729,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050636997008,79
9369.294068738,7.1800000000007325,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905063712201,79
9369.303928359,7.190000000000736,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050637243718,83
9369.313819488,7.200000000000739,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905063736222,83
9369.323618839,7.2100000000007425,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050637477599,83
9369.335977902,7.220000000000746,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050637589935,85
9369.343873183,7.230000000000749,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905063769931,89
9369.35412789,7.2400000000007525,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0058290506378058035,89
9369.363868104,7.250000000000756,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905063790949,89
9369.373985212,7.260000000000759,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050638010442,92
9369.384083019,7.2700000000007625,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050638108736,92
9369.393858697,7.280000000000766,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050638204439,92
9369.403963362,7.290000000000769,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0058290506382976184,97
9369.414086852,7.3000000000007725,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050638388342,97
9369.423872184,7.310000000000776,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050638476674,97
9369.433673152,7.320000000000779,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050638562678,97
9369.444091966,7.330000000000783,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050638646417,101
9369.453913047,7.340000000000786,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050638727947,101
9369.463978904,7.350000000000789,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050638807329,101
9369.473881166,7.360000000000793,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050638884618,105
9369.483736776,7.370000000000796,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905063895987,105
9369.493889732,7.380000000000799,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050639033139,105
9369.504139758,7.390000000000803,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050639104479,108
9369.513780117,7.400000000000806,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0058290506391739366,108
9369.52366552,7.410000000000809,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050639241565,108
9369.533681495,7.420000000000813,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905063930741,108
9369.5437184,7.430000000000816,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050639371519,111
9369.553749434,7.440000000000819,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050639433939,111
9369.56388421,7.450000000000823,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050639494713,111
9369.573703285,7.460000000000826,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050639553885,114
9369.583775512,7.470000000000829,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050639611499,114
9369.593700665,7.480000000000833,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050639667594,114
9369.606082036,7.490000000000836,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905063972221,115
9369.613706543,7.500000000000839,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050639775386,118
9369.624181216,7.510000000000843,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0058290506398271606,0
9369.633648596,7.520000000000846,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050639877572,0
9369.643907046,7.530000000000849,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050639926654,3
9369.653807477,7.540000000000853,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050639974442,3
9369.663729713,7.550000000000856,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640020971,3
9369.674811682,7.560000000000859,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640066273,6
9369.683854213,7.570000000000863,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640110381,7
9369.694211628,7.580000000000866,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640153327,7
9369.703732881,7.590000000000869,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0058290506401951405,7
9369.713842613,7.600000000000873,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640235853,10
9369.723777071,7.610000000000876,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640275492,10
9369.733714577,7.620000000000879,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640314085,10
9369.743823352,7.630000000000883,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640351662,13
9369.753842337,7.640000000000886,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640388249,13
9369.764006694,7.650000000000889,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640423871,13
9369.776516734,7.660000000000893,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640458554,14
9369.783862911,7.670000000000896,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640492323,17
9369.794010544,7.680000000000899,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640525201,17
9369.803852955,7.690000000000903,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640557214,17
9369.813868668,7.700000000000906,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640588384,21
9369.826026769,7.7100000000009095,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640618731,26
9369.834459042,7.720000000000913,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905064064828,36
9369.845976274,7.730000000000916,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640677048,42
9369.855157623,7.7400000000009195,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640705059,47
9369.865281609,7.750000000000923,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0058290506407323315,57
9369.882366202,7.760000000000926,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640758885,67
9369.892718346,7.7700000000009295,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640784741,77
9369.901124813,7.780000000000933,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0058290506408099135,85
9369.917080775,7.790000000000936,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0058290506408344225,88
9369.926198793,7.8000000000009395,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640858285,89
9369.936424251,7.810000000000943,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905064088152,89
9369.955084064,7.820000000000946,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640904145,94
9369.964612064,7.8300000000009495,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905064092617,99
9369.974416009,7.840000000000953,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640947615,102
9369.984149841,7.850000000000956,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640968494,109
9369.993624342,7.8600000000009596,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050640988823,110
9370.003960353,7.870000000000963,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641008617,110
9370.013963899,7.880000000000966,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905064102789,113
9370.023982852,7.89000000000097,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641046654,113
9370.033817807,7.900000000000973,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641064923,113
9370.043807651,7.910000000000976,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641082712,113
9370.054192141,7.92000000000098,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905064110003,117
9370.06415184,7.930000000000983,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641116893,117
9370.073919074,7.940000000000986,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905064113331,117
9370.08375113,7.95000000000099,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641149296,121
9370.093694901,7.960000000000993,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905064116486,121
9370.103799109,7.970000000000996,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641180013,121
9370.11460909,7.980000000001,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641194768,123
9370.123894294,7.990000000001003,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641209133,124
9370.133632439,8.000000000001005,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905064122312,124
9370.143531846,8.010000000001,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641236739,124
9370.15404034,8.020000000000994,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641249999,128
9370.163835817,8.030000000000989,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641262907,128
9370.174042795,8.040000000000983,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641275478,128
9370.184099303,8.050000000000978,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641287716,132
9370.193999097,8.060000000000972,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641299632,132
9370.203956563,8.070000000000967,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641311235,132
9370.214404165,8.080000000000961,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641322532,132
9370.22412163,8.090000000000956,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905064133353,136
9370.234061796,8.10000000000095,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0058290506413442396,136
9370.243786727,8.110000000000944,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641354666,136
9370.253892845,8.120000000000939,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641364818,139
9370.26377784,8.130000000000933,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641374701,139
9370.274079045,8.140000000000928,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641384325,139
9370.28530365,8.150000000000922,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641393694,140
9370.293827536,8.160000000000917,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641402817,142
9370.303930744,8.170000000000911,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0058290506414116995,142
9370.313888842,8.180000000000906,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641420347,142
9370.326712923,8.1900000000009,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641428767,149
9370.334494655,8.200000000000895,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641436966,155
9370.344046005,8.210000000000889,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641444947,158
9370.354155542,8.220000000000883,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641452719,161
9370.363664312,8.230000000000878,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0058290506414602865,161
9370.373689572,8.240000000000872,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641467655,161
9370.383904138,8.250000000000867,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641474829,161
9370.393775254,8.260000000000861,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0058290506414818135,165
9370.403872491,8.270000000000856,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641488614,165
9370.413990015,8.28000000000085,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641495233,165
9370.423917425,8.290000000000845,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641501678,169
9370.434247875,8.30000000000084,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641507955,170
9370.444184592,8.310000000000834,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641514066,171
9370.454479014,8.320000000000828,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0058290506415200165,173
9370.463617365,8.330000000000823,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905064152581,174
9370.474148861,8.340000000000817,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905064153145,174
9370.484063568,8.350000000000811,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641536942,174
9370.493890068,8.360000000000806,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0058290506415422895,178
9370.50380711,8.3700000000008,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641547496,178
9370.513824657,8.380000000000795,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641552564,178
9370.523852576,8.39000000000079,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0058290506415574995,181
9370.533850469,8.400000000000784,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641562305,181
9370.543558889,8.410000000000778,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641566983,181
9370.553988024,8.420000000000773,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641571539,182
9370.563727342,8.430000000000767,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641575974,186
9370.573561693,8.440000000000762,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641580294,186
9370.584040515,8.450000000000756,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641584499,186
9370.593943988,8.46000000000075,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641588593,189
9370.604269705,8.470000000000745,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641592578,189
9370.61355939,8.48000000000074,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641596459,190
9370.625269992,8.490000000000734,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641600238,1
9370.634169418,8.500000000000728,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641603916,3
9370.643986053,8.510000000000723,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641607499,3
9370.654256684,8.520000000000717,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641610986,3
9370.663917019,8.530000000000712,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641614382,6
9370.673570925,8.540000000000706,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641617691,6
9370.683932214,8.5500000000007,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641620913,6
9370.694256774,8.560000000000695,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641624049,10
9370.703720177,8.57000000000069,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005829050641627099,11
9370.713753948,8.580000000000684,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00582905064163007,11
9370.723757002,8.590000000000678,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0058290506416329635,11
9370.733930629,8.600000000000673,1,1,1,0.0,0.0,0.0,0.0,6.055829874786627,0.6941651265603948,0.0,0.0,0.061240110373445795,0.061240110373445795,0,13.371743313297355,0.006010545637239639,16
9370.744666364,8.610000000000667,1,1,1,0.19357977868585488,0.05807393360575852,0.0016820883853127095,0.05642650485405082,6.0328471104184285,0.6928970837250391,0.0,0.0039551337152439,0.06447027264465557,0.06447027264465557,0,13.371793159865627,0.00636879324470474,16
9370.753975569,8.620000000000662,1,1,1,0.2553902090308212,0.07661706270924507,0.003975533082363045,0.07268373650571636,6.090013182850763,0.6903461778038239,0.0,0.0050946607015128955,0.06807899168549186,0.06807899168549186,0,13.37204887872477,0.006973498907512976,18
9370.763936794,8.630000000000656,1,1,1,0.3222273686291862,0.09666821058875653,0.007368483523789726,0.08931575040769715,6.02407539696897,0.6844455705513683,0.0,0.006260457504031109,0.06748238342598113,0.06748238342598113,0,13.372538977786538,0.007530898383509621,23
9370.774148741,8.64000000000065,1,1,1,0.3222273686291862,0.09666821058875653,0.010871890927728825,0.08580674656536005,5.913114749438681,0.6753143756141365,0.0,0.006014498987911045,0.06618687783733418,0.06618687783733418,0,13.373252243017093,0.008024199167521617,23
9370.784141521,8.650000000000645,1,1,1,0.3222273686291862,0.09666821058875653,0.014240253612034508,0.08243560315537728,5.765656952173122,0.6631319028513348,0.0,0.005778203598107296,0.06448009165064092,0.06448009165064092,0,13.374166993769443,0.008453496949496486,23
9370.795607252,8.66000000000064,1,1,1,0.4006122990348557,0.12018368971045656,0.018065523836041354,0.10256645242650404,5.679550512812818,0.6488463307256785,0.0,0.0071892461724200095,0.06641517719507764,0.06641517719507764,0,13.375268045919208,0.008860466351002572,25
9370.804286536,8.670000000000634,1,1,1,0.4006122990348557,0.12018368971045656,0.021998929333814053,0.09853685995243565,5.47095391937605,0.63156825653493,0.0,0.0069067977540020935,0.0639943844183028,0.0639943844183028,0,13.376551101182015,0.009203437170219653,30
9370.814065228,8.680000000000629,1,1,1,0.4006122990348557,0.12018368971045656,0.025805770425689017,0.09466558060242634,5.237971064788399,0.6122007261666276,0.0,0.006635446063551758,0.061280931893348156,0.061280931893348156,0,13.377989869080277,0.009486343125211683,32
