timestamp,omy_position_x,omy_position_y,omy_position_z,fr3_target_position_x,fr3_target_position_y,fr3_target_position_z,fr3_actual_position_x,fr3_actual_position_y,fr3_actual_position_z,position_error_norm,omy_relative_angle_deg,fr3_target_angle_deg,fr3_actual_angle_deg,orientation_error_deg,q1,q2,q3,q4,q5,q6,q7,q_cmd1,q_cmd2,q_cmd3,q_cmd4,q_cmd5,q_cmd6,q_cmd7,max_joint_step,raw_max_dq,cmd_max_dq,dq_saturated,dt
5704.336963092,-0.04897072201822365,0.35217077199373653,0.3472540799305959,0.5542452741548253,-0.02782207675808533,0.6107590805448081,0.5549121524033561,-0.029412258378947176,0.6098265264092206,0.0019603727710544375,53.99077417046733,53.99077417046729,59.6065853406447,5.697759877058854,-0.1743268933101223,0.27687242122542305,-0.08257926645817265,-1.2791109115966353,0.8566740852220778,0.8459854045508968,-0.5245171588690777,-0.14597349263332887,0.2453111759736422,-0.08720980396757479,-1.2646697939989586,0.7438333057720745,0.9029175695019493,-0.5674800411324858,0.0034060035054637172,0.0034060035054637172,0.0034060035054637172,False,0.005697409999811498
5704.365042081,-0.049147740494339814,0.35205321317737626,0.34695467030827554,0.5541629829833731,-0.027698163824804015,0.6105494938091839,0.5548740471255832,-0.0291668906907198,0.6102552678720575,0.0016581133022437586,53.479573295635866,53.479573295635824,58.89383263568137,5.498671055557034,-0.17150497910246895,0.2745106201791114,-0.0830406637583756,-1.2782739000172834,0.8451701536537017,0.8517326427874796,-0.5288730080416962,-0.14193979044298288,0.24171804443962577,-0.08781007171934013,-1.2644682408994308,0.7272325755991296,0.9117060277477831,-0.5739219189801288,0.003332289456511333,0.003332289456511333,0.003332289456511333,False,0.004923909000353888
5704.391977517,-0.0495483002697855,0.35220484735961355,0.3478094295898015,0.5542691269109392,-0.027417771981992033,0.611147825306252,0.5548316946817965,-0.028923104232259675,0.610707277573006,0.0016663102909636428,52.68153978964578,52.68153978964575,58.148383649116965,5.537848243761563,-0.16856031430184734,0.2720173403562895,-0.08350848981799665,-1.2774909828668233,0.8331720813812294,0.8577718385179813,-0.5334357204475653,-0.13787881638589414,0.23822698087122285,-0.08833360828306384,-1.2643107989283238,0.7105370776364204,0.9205183475380191,-0.5805430870948814,0.0033253348964494725,0.0033253348964494725,0.0033253348964494725,False,0.005031722000239824
5704.419767541,-0.049947654605074054,0.3521865157178641,0.34831465274209106,0.5542562947617146,-0.027138223947290048,0.6115014815128547,0.5547885046985378,-0.028685094873122124,0.611173856684137,0.001668351014154464,51.47487894902743,51.474878949027385,57.37316616464026,5.981700021262974,-0.16550304658374804,0.2694112799059765,-0.08397932761909614,-1.276772627330644,0.8207110731884448,0.8640892368447524,-0.5382010610329939,-0.1336697155173036,0.23454892222160728,-0.08885007444529862,-1.2644457068955426,0.6932545147997575,0.9298062927018697,-0.5873683418879247,0.003589487205820453,0.003589487205820453,0.003589487205820453,False,0.006422718999601784
5704.449438385,-0.05029843893106596,0.3521726692498849,0.3487409289430228,0.5542466022341291,-0.026892674919095715,0.611799874853507,0.554747979605613,-0.028457817294634147,0.6116461628327757,0.0016506596589422606,50.44144998455145,50.44144998455142,56.5669769259983,6.218965144470604,-0.16232455694061318,0.2666892475675335,-0.08445731708093492,-1.2761400069535436,0.8077360032060359,0.870727760912272,-0.543178999073122,-0.12915905452969761,0.2306252671276841,-0.08939178888842625,-1.2647468691533468,0.6747315029278089,0.939987238096764,-0.5945412902470978,0.0037285775448450452,0.0037285775448450452,0.0037285775448450452,False,0.006207030000041414
5704.477196556,-0.05087949829984931,0.3522123934185201,0.3492346593303918,0.5542744091521737,-0.026485933360947372,0.6121454861246652,0.5547134749420372,-0.028243516633437313,0.6121207816306866,0.001811763792437516,49.22005256389992,49.22005256389985,55.72627076020087,6.597763402770205,-0.15901148796618855,0.2638430018619785,-0.0849424710512013,-1.2756069592445751,0.7941970669489709,0.8777285526123969,-0.5483777825593882,-0.12436975486550449,0.22647583765702667,-0.08989011394811097,-1.265298789370349,0.6552482695881017,0.9508427641043459,-0.6020151532936431,0.0039621184916084065,0.0039621184916084065,0.0039621184916084065,False,0.0051558020004449645
5704.505122526,-0.05118513194172631,0.3522034006066238,0.349578580525878,0.5542681141838464,-0.02627198981163347,0.6123862309615056,0.5546860836090628,-0.028040224006470812,0.6125976444995406,0.001829220132261914,48.36003642842776,48.36003642842769,54.84875761254677,6.587436753530652,-0.15555278435333003,0.2608656809559629,-0.08542959141664593,-1.2751839106335947,0.7800639344931835,0.8851150757319284,-0.5538067710423851,-0.11943573900310328,0.22220177961506934,-0.09030907865525359,-1.2660941288970387,0.6353590522258745,0.9620619203590712,-0.6097018968524651,0.003949345534460592,0.003949345534460592,0.003949345534460592,False,0.0053547540001090965
5704.533544988,-0.051533253780993216,0.3522512912228589,0.34978709367185656,0.5543016376152109,-0.026028304524146634,0.6125321901636905,0.554666010023103,-0.02784280040791054,0.6130841358722636,0.0019312707290904342,47.827153196418394,47.82715319641834,53.935307471198314,6.191724738134262,-0.15195384459934555,0.25776268816022213,-0.08590751040932192,-1.27486374392734,0.765391055227791,0.8928683852550079,-0.5594457562512792,-0.11462654636611469,0.218057088684217,-0.09062989568411008,-1.2672333367250048,0.6161395180231825,0.9730751273171949,-0.6171605696665551,0.0037188631530902442,0.0037188631530902442,0.0037188631530902442,False,0.005519392000678636
5704.563272767,-0.05220833624737535,0.3524024299803881,0.3500023462854593,0.5544074347454814,-0.025555746797679142,0.6126828669932125,0.554651384387051,-0.02764529529550562,0.6135883915663386,0.002290349122934322,47.260207833808956,47.26020783380889,52.9924371973315,5.776213412474858,-0.1482418606024875,0.2545560259325554,-0.08636000650689198,-1.2746443045928892,0.7503181808830545,0.9009063190077246,-0.5652602934543134,-0.11004242078728005,0.21431762819175088,-0.09073185570368215,-1.2684244964091216,0.5980568476379536,0.9832470586232589,-0.6246052465388391,0.003498271458454159,0.003498271458454159,0.003498271458454159,False,0.005788104999737698
5704.590710956,-0.05256065051138813,0.352448493352564,0.35020711426217965,0.5544396791060044,-0.0253091268128702,0.6128262045769167,0.5546393078689458,-0.027441315379880662,0.614099694146864,0.0024915568251694053,46.72716537137457,46.727165371374504,52.0307906046344,5.337367685846354,-0.14445055409861599,0.2512814224736903,-0.0867695472910472,-1.274551027255599,0.7350020680603006,0.9091235218643922,-0.5712246382741599,-0.10573605274727804,0.21087906802282802,-0.09068505804508992,-1.2698643343440832,0.5813119677391478,0.9927178918086257,-0.6317921524264445,0.0032391014150004362,0.0032391014150004362,0.0032391014150004362,False,0.0054753479998908006
